,CS_time0_2012,CS_time0_2013,CS_time0_2014,CS_time10_2012,CS_time10_2013,CS_time10_2014,CS_time11_2012,CS_time11_2013,CS_time11_2014,CS_time12_2012,CS_time12_2013,CS_time12_2014,CS_time13_2013,CS_time1_2012,CS_time1_2013,CS_time1_2014,CS_time2_2012,CS_time2_2013,CS_time2_2014,CS_time3_2012,CS_time3_2013,CS_time3_2014,CS_time4_2012,CS_time4_2013,CS_time4_2014,CS_time5_2012,CS_time5_2013,CS_time5_2014,CS_time6_2012,CS_time6_2013,CS_time6_2014,CS_time7_2012,CS_time7_2013,CS_time7_2014,CS_time8_2012,CS_time8_2013,CS_time8_2014,CS_time9_2012,CS_time9_2013,CS_time9_2014,PN_time0_2012,PN_time0_2013,PN_time0_2014,PN_time10_2013,PN_time10_2014,PN_time11_2014,PN_time1_2012,PN_time1_2013,PN_time1_2014,PN_time2_2012,PN_time2_2013,PN_time2_2014,PN_time3_2012,PN_time3_2013,PN_time3_2014,PN_time4_2012,PN_time4_2013,PN_time4_2014,PN_time5_2012,PN_time5_2013,PN_time5_2014,PN_time6_2012,PN_time6_2013,PN_time6_2014,PN_time7_2012,PN_time7_2013,PN_time7_2014,PN_time8_2012,PN_time8_2013,PN_time8_2014,PN_time9_2012,PN_time9_2013,PN_time9_2014
RXN-18359__cyto,69.33875085,69.38801491,69.33875082,49.92411477,48.82566117,49.92411494,49.88801743,49.88801743,49.88801744,49.92411482,49.88801744,49.88801743,49.88801743,69.33875089,69.33875087,69.33875086,69.3387508,69.33875083,69.38801494,69.33875086,69.33875085,69.33875082,69.14288546,69.33875087,69.14288541,69.14288544,69.14288539,69.1428854,68.32967086,69.14288544,69.14288544,48.82566117,48.82566117,48.82566117,48.82566117,48.82566117,48.82566117,48.82566117,49.92411491,48.82566117,69.33875085,69.38801491,69.33875082,49.88801743,49.92411491,49.92411493,69.33875086,69.33875085,69.33875086,69.33875086,69.33875084,69.33875089,69.33875086,69.33875086,69.33875089,69.14288543,69.14288544,69.33875084,69.14288544,49.92411491,69.3387509,49.92411491,49.92411492,49.92411494,49.92411492,49.92411492,49.92411491,49.92411492,49.9241149,49.92411494,49.92411491,49.92411491,49.92411491
MANNPGUANYLTRANGDP-RXN__cyto,0.554581801,0.554587597,0.5545818,0.701855757,0.701855767,0.701855768,0.701855769,0.701855769,0.701855768,0.701855753,0.70185577,0.701855769,0.701855769,0.5545818,0.554581802,0.554581801,0.554581801,0.554581801,0.554587598,0.5545818,0.554581801,0.5545818,0.554581802,0.554581802,0.554581802,0.554581801,0.554581801,0.554581801,0.549506519,0.554581802,0.554581801,0.701855769,0.701855768,0.701855768,0.701855769,0.701855769,0.701855769,0.701855769,0.701855768,0.701855769,0.554581801,0.554587597,0.554581802,0.701855769,0.701855769,0.701855769,0.554581802,0.554581801,0.554581802,0.554581801,0.554581801,0.5545818,0.554581801,0.554581801,0.554581801,0.554581801,0.554581802,0.554581801,0.554581802,0.70185577,0.554581801,0.701855768,0.701855769,0.70185577,0.701855769,0.701855769,0.701855766,0.701855768,0.701855768,0.70185577,0.701855768,0.701855767,0.701855769
TR1001101__vacu__cyto,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
TI1000023__cyto__extr,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
TI1000023__vacu__cyto,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
TI1000023__chlo__cyto,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
TI1000023__golgi__cyto,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
TO3000758__cyto__extr,136.7644247,136.7411721,136.7644247,97.25005978,97.25005979,97.2500598,97.21435954,97.21396234,97.21396232,97.25005951,97.21396232,97.21396228,97.2139623,136.7644247,136.7639018,136.7639018,136.7639018,136.7639018,136.7406491,136.7639017,136.7639019,136.7639017,136.7639018,136.7639018,136.7639018,136.7639018,136.7639018,136.7639018,136.6593417,136.7639018,136.7639018,97.25005978,97.25005975,97.25005977,97.25005978,97.25005977,97.25005979,97.25005994,97.25005976,97.25005978,136.7644247,136.7411721,136.7639018,97.2139623,97.25005978,97.25005979,136.7644247,136.7639018,136.7639018,136.7644246,136.7639018,136.7639018,136.7639019,136.7639018,136.7639018,136.7639019,136.7639018,136.763902,136.7639018,97.25006038,136.7639018,97.25005977,97.25005979,97.25005992,97.25005978,97.25005981,97.25005972,97.25005979,97.25005975,97.25005981,97.25005978,97.25005977,97.25005978
TO3000758__vacu__cyto,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5,499999.5
TO3000758__chlo__cyto,136.7644247,136.741172,136.7644247,97.25005969,97.25005979,97.2500598,97.21435953,97.21396231,97.2139623,97.25005962,97.21396233,97.2139623,97.21396228,136.7644247,136.7639018,136.7639018,136.7639018,136.7639018,136.7406487,136.7639017,136.7639018,136.7639017,136.7639019,136.7639018,136.7639019,136.7639018,136.7639018,136.7639018,136.6593417,136.7639018,136.7639018,97.25005977,97.25005975,97.25005977,97.25005978,97.25005977,97.25005978,97.25005976,97.25005976,97.25005978,136.7644247,136.7411721,136.7639019,97.2139623,97.25005978,97.2500598,136.7644247,136.7639018,136.7639018,136.7644247,136.7639018,136.7639018,136.7639018,136.7639018,136.7639018,136.7639018,136.7639018,136.7639018,136.7639018,97.25005976,136.7639018,97.25005977,97.25005979,97.2500598,97.2500598,97.25005977,97.25005971,97.25005976,97.25005976,97.25005978,97.25005977,97.25005975,97.25005976
SAICARSYN-RXN__chlo,0.50607757,0.5055609,0.506077569,0.252631579,0.252631579,0.252631579,0.252631579,0.252631579,0.252631579,0.252631576,0.252631579,0.252631579,0.252631579,0.50607757,0.50607757,0.50607757,0.50607757,0.50607757,0.505560899,0.506077568,0.50607757,0.506077569,0.50607757,0.50607757,0.50607757,0.50607757,0.506077569,0.50607757,0.50607757,0.50607757,0.506077569,0.252631579,0.252631579,0.252631579,0.252631579,0.252631579,0.252631579,0.252631579,0.252631579,0.252631579,0.50607757,0.505560899,0.506077569,0.252631579,0.252631579,0.252631579,0.50607757,0.50607757,0.506077569,0.506077569,0.506077569,0.50607757,0.506077569,0.506077569,0.506077569,0.506077568,0.50607757,0.506077569,0.506077569,0.252631579,0.506077569,0.252631579,0.252631579,0.252631579,0.252631579,0.252631579,0.252631578,0.252631579,0.252631579,0.252631579,0.252631579,0.252631579,0.252631579
HYDROPEROXIDE-DEHYDRATASE-RXN__chlo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-14515__cyto,136.7644247,136.7411721,136.7644247,97.25005954,97.25005979,97.25005976,97.21435952,97.21396231,97.21396229,97.25005968,97.21396232,97.21396227,97.2139623,136.7644247,136.7639018,136.7639018,136.7639018,136.7639018,136.7406491,136.7639017,136.7639018,136.7639017,136.7639019,136.7639018,136.7639018,136.7639018,136.7639018,136.7639018,136.6593417,136.7639018,136.7639018,97.25005979,97.25005978,97.25005977,97.25005978,97.25005978,97.25005978,97.25005978,97.25005978,97.25005978,136.7644247,136.7411721,136.7639019,97.2139623,97.25005979,97.25005979,136.7644247,136.7639018,136.7639018,136.7644247,136.7639018,136.7639019,136.7639018,136.7639018,136.7639018,136.7639017,136.7639018,136.7639018,136.7639018,97.25005979,136.7639018,97.25005992,97.25005978,97.2500598,97.25005979,97.25005979,97.25005972,97.25005978,97.25005978,97.25005979,97.2500598,97.25005978,97.2500598
RXN-14515__mito,136.7644247,136.7411721,136.7644247,97.25005961,97.25005978,97.25005977,97.21435953,97.21396231,97.21396231,97.25005963,97.21396232,97.21396227,97.2139623,136.7644248,136.7639018,136.7639018,136.7639018,136.7639018,136.7406491,136.7639018,136.7639018,136.7639017,136.7639019,136.7639018,136.7639018,136.7639018,136.7639018,136.7639018,136.6593417,136.7639018,136.7639018,97.25005978,97.25005977,97.25005977,97.25005973,97.25005977,97.25005978,97.25005969,97.25005977,97.25005978,136.7644247,136.7411721,136.7639018,97.21396231,97.2500598,97.2500598,136.7644248,136.7639018,136.7639018,136.7644247,136.7639018,136.7639018,136.7639018,136.7639018,136.7639019,136.7639017,136.7639018,136.7639018,136.7639018,97.2500598,136.7639018,97.25005979,97.25005979,97.25005979,97.25005955,97.25005978,97.25005972,97.25005979,97.25005977,97.25005988,97.25006001,97.25005977,97.25005974
GLYCEROL-KIN-RXN__cyto,46.22583393,46.26382405,46.22583389,33.28274321,32.55044078,33.28274328,33.25867829,33.25867829,33.2586783,33.2827432,33.25867829,33.25867828,33.25867829,46.2258339,46.2258339,46.22583386,46.22583391,46.22583391,46.26382407,46.22583388,46.2258339,46.22583387,46.09525696,46.22583391,46.09525695,46.09525695,46.09525696,46.09525696,45.55311391,46.09525696,46.09525695,32.55044078,32.55044077,32.55044078,32.55044078,32.55044078,32.55044078,32.55044078,33.28274328,32.55044078,46.2258339,46.26382406,46.22583389,33.25867829,33.28274328,33.28274328,46.2258339,46.2258339,46.22583391,46.22583389,46.2258339,46.22583389,46.2258339,46.22583388,46.2258339,46.09525693,46.09525696,46.2258339,46.09525696,33.28274329,46.22583391,33.28274327,33.28274328,33.28274328,33.28274327,33.28274327,33.28274329,33.28274328,33.28274327,33.28274328,33.28274328,33.28274327,33.28274328
GLYCEROL-KIN-RXN__pero,46.2258339,46.26382407,46.22583389,33.28274324,32.55044078,33.28274327,33.25867829,33.25867829,33.25867829,33.2827432,33.25867829,33.25867828,33.25867829,46.22583389,46.2258339,46.2258339,46.22583391,46.2258339,46.26382407,46.22583387,46.2258339,46.22583387,46.09525696,46.22583391,46.09525696,46.09525695,46.09525696,46.09525696,45.5531139,46.09525696,46.09525695,32.55044078,32.55044078,32.55044078,32.55044078,32.55044078,32.55044077,32.55044078,33.28274327,32.55044078,46.2258339,46.26382406,46.22583389,33.25867829,33.28274328,33.28274328,46.2258339,46.2258339,46.22583391,46.2258339,46.2258339,46.2258339,46.22583391,46.22583388,46.2258339,46.09525693,46.09525696,46.22583391,46.09525696,33.28274331,46.22583391,33.28274327,33.28274328,33.28274327,33.28274328,33.28274327,33.28274322,33.28274327,33.28274327,33.28274328,33.28274328,33.28274327,33.28274328
1.1.99.28-RXN__extr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-11876__cyto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-16892__cyto,1.60174547,1.600000004,1.601745469,3.139540557,2.446635458,3.139540556,3.139540557,3.139540557,3.139540558,3.139540549,3.13954056,3.139540555,3.139540557,1.601745469,1.601745473,1.60174547,1.601745473,1.601745471,1.599999999,1.601745465,1.60174547,1.601745468,1.601745472,1.601745472,1.601745471,1.601745471,1.601745472,1.601745472,1.322390599,1.601745472,1.60174547,3.139540558,3.139540558,2.446635457,2.446635458,3.139540558,3.139540556,3.139540558,3.139540557,3.139540557,1.601745465,1.599999999,1.601745471,3.139540558,3.139540558,3.139540558,1.601745473,1.601745473,1.601745471,1.60174547,1.601745471,1.60174547,1.601745472,1.601745466,1.60174547,1.601745467,1.601745473,1.601745471,1.601745472,3.139540558,1.601745472,3.139540558,3.139540558,3.139540557,3.139540557,3.139540558,3.139540554,3.139540557,3.139540557,3.139540558,3.139540557,3.139540557,3.139540558
PYRUVDEH-RXN__mito,1.419458955,1.600000003,1.419458952,2.429616414,2.429616414,2.429616414,2.429616413,2.429616414,2.429616414,2.429616405,2.429616416,2.429616412,2.429616414,1.419458953,1.419458957,1.419458954,1.419458957,1.419458956,1.59999999,1.419458954,1.419458955,1.419458952,1.419458956,1.419458955,1.419458956,1.419458955,1.419458955,1.419458955,1.419458956,1.419458957,1.419458954,2.429616414,2.429616413,2.429616415,2.429616414,2.429616414,2.429616415,2.429616413,2.429616414,2.429616414,1.419458953,1.600000002,1.419458953,2.429616415,2.429616415,2.429616415,1.419458956,1.419458955,1.419458956,1.419458955,1.419458955,1.419458951,1.419458954,1.419458952,1.419458954,1.419458952,1.419458957,1.419458956,1.419458955,2.429616416,1.419458955,2.429616414,2.429616416,2.429616413,2.429616414,2.429616412,2.429616411,2.429616417,2.42961641,2.429616416,2.429616414,2.429616414,2.429616414
PYRUVDEH-RXN__chlo,1.419458955,1.600000002,1.419458954,2.429616414,2.429616414,2.429616414,2.429616414,2.429616415,2.429616414,2.429616414,2.429616416,2.429616413,2.429616411,1.419458954,1.419458957,1.419458954,1.419458957,1.419458956,1.599999996,1.419458955,1.419458956,1.419458952,1.419458956,1.419458957,1.419458955,1.419458956,1.419458956,1.419458956,1.419458956,1.419458956,1.419458954,2.429616414,2.429616413,2.42961642,2.429616414,2.429616406,2.429616414,2.429616414,2.429616418,2.429616414,1.419458953,1.599999998,1.419458954,2.429616415,2.429616415,2.429616415,1.419458956,1.41945895,1.419458956,1.419458955,1.419458955,1.419458959,1.419458952,1.419458952,1.419458955,1.419458952,1.419458952,1.419458961,1.419458955,2.429616416,1.419458956,2.429616414,2.429616414,2.429616413,2.429616414,2.429616415,2.429616407,2.429616414,2.429616412,2.429616413,2.429616413,2.429616413,2.429616414
RXN1F-168__cyto,0.114410391,0.114285714,0.114410391,0.073846154,0.073846154,0.073846153,0.073846154,0.073846154,0.073846154,0.073846154,0.073846154,0.073846154,0.073846154,0.114410391,0.114410391,0.114410391,0.114410391,0.114410391,0.114285715,0.114410391,0.114410391,0.114410391,0.114410391,0.114410391,0.114410391,0.114410391,0.114410391,0.114410391,0.101106639,0.114410391,0.114410391,0.073846154,0.073846154,0.073846154,0.073846154,0.073846154,0.073846154,0.073846154,0.073846154,0.073846154,0.114410391,0.114285714,0.114410391,,0.073846154,0.073846154,0.114410391,0.114410391,0.114410391,0.114410391,0.114410391,0.11441039,0.114410391,0.114410391,0.114410391,0.114410391,0.114410391,0.114410391,0.114410391,0.073846154,0.114410391,0.073846154,0.073846154,0.073846154,0.073846154,0.073846154,0.073846153,0.073846154,0.073846154,0.073846154,0.073846154,0.073846154,0.073846154
RXN-527__cyto,0.137292469,0.137142857,0.137292469,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333334,0.133333333,0.133333333,0.137292469,0.137292469,0.137292469,0.137292469,0.137292469,0.137142857,0.137292469,0.137292469,0.137292471,0.137292469,0.137292469,0.137292469,0.137292469,0.137292469,0.137292469,0.13223906,0.137292469,0.137292469,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.137292469,0.137142857,0.137292469,0.133333333,0.133333333,0.133333333,0.137292469,0.137292469,0.137292469,0.137292469,0.137292469,0.137292468,0.137292469,0.137292468,0.137292469,0.137292469,0.137292469,0.137292469,0.137292469,0.133333333,0.137292469,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333334,0.133333333,0.133333333
NAPHTHOATE-SYN-RXN__pero,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,,,,
TO1000054__cyto__extr,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
TO1000054__er__cyto,0.064828992,0.064765807,0.064828992,0.041392069,0.041392069,0.041392069,0.041392069,0.041392069,0.041392069,0.041392069,0.041392069,0.041392069,0.041392069,0.064828992,0.064828992,0.064828992,0.064828992,0.064828992,0.064765807,0.064828992,0.064828992,0.064828992,0.064828992,0.064828992,0.064828992,0.064828993,0.064828992,0.064828992,0.064828992,0.064828992,0.064828992,0.041392069,0.041392069,0.041392069,0.041392069,0.041392069,0.041392069,0.041392069,0.041392069,0.041392069,0.064828992,0.064765807,0.064828992,0.041392069,0.041392069,0.041392069,0.064828992,0.064828992,0.064828993,0.064828992,0.064828992,0.064828992,0.064828992,0.064828992,0.064828992,0.064828992,0.064828992,0.064828992,0.064828992,0.041392069,0.064828992,0.041392069,0.041392069,0.041392069,0.041392069,0.041392069,0.041392069,0.041392069,0.041392069,0.041392069,0.041392069,0.041392069,0.041392069
TO1000054__vacu__cyto,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
TO1000054__chlo__cyto,20068.44478,20068.49231,20068.50391,20033.35824,20003.5942,20048.67256,20033.33417,20048.65451,20033.33417,20033.35824,20033.33417,20033.33417,20033.33417,20068.50391,20068.44452,20068.50364,20068.44452,20068.50364,20068.43291,20068.50364,20068.50364,20068.50364,20068.44452,20068.44452,20068.44452,20068.44452,20068.44452,20068.44452,20068.39224,20068.44452,20068.44452,20048.67256,20048.67256,20048.67256,20048.67256,20048.67256,20048.67256,20003.5942,20048.67256,20048.67256,20068.44478,20068.49231,20068.50364,20048.65451,20048.67256,20048.67256,20068.44478,20068.50364,20068.50364,20068.50391,20068.50364,20068.50364,20068.50364,20068.44452,20068.50364,20068.44452,20068.44452,20068.44452,20068.44452,20048.67256,20068.44452,20048.67256,20048.67256,20048.67256,20048.67256,20048.67256,20048.67256,20048.67256,20048.67256,20048.67256,20048.67256,20048.67256,20048.67256
RXN-12507__pero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-13765__cyto,0.081444685,0.081355932,0.081444685,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.081444685,0.081444685,0.081444685,0.081444685,0.081444685,0.081355932,0.081444685,0.081444685,0.081444685,0.081444685,0.081444685,0.081444685,0.081444685,0.081444685,0.081444685,0.081444685,0.081444685,0.081444685,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.081444685,0.081355932,0.081444685,0.08,0.08,0.08,0.081444685,0.081444685,0.081444685,0.081444685,0.081444685,0.081444685,0.081444685,0.081444685,0.081444685,0.081444685,0.081444685,0.081444685,0.081444685,0.08,0.081444686,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
CYTIDEAM-RXN__cyto,0.281677119,0.281390222,0.281677119,0.200397234,0.200397234,0.200397234,0.200397233,0.200397234,0.200397234,0.200397234,0.200397234,0.200397234,0.200397233,0.281677119,0.281677119,0.281677119,0.281677119,0.281677119,0.281390223,0.281677119,0.281677119,0.281677119,0.281677119,0.281677119,0.281677119,,0.281677119,0.281677119,,0.281677119,0.281677119,0.200397234,0.200397233,0.200397233,0.200397234,0.200397233,0.200397234,0.200397234,0.200397234,0.200397234,0.281677119,0.281390222,0.281677119,0.200397234,0.200397234,0.200397234,0.281677119,0.281677119,0.281677119,0.281677119,0.281677119,0.28167712,,0.281677119,0.281677119,,,,,0.200397234,,,0.200397233,,0.200397233,0.200397234,0.200397231,0.200397233,0.200397233,0.200397234,0.200397234,0.200397233,0.200397233
CYTIDEAM-RXN__mito,0.281677119,0.281390223,0.281677118,0.200397234,0.200397234,0.200397234,0.200397233,0.200397234,0.200397234,0.200397234,0.200397234,0.200397233,0.200397234,0.281677119,0.281677119,0.281677119,0.281677119,0.281677119,0.281390223,0.281677119,0.281677119,0.281677118,0.281677119,0.281677119,0.281677119,0.281677119,0.281677119,0.281677119,0.281677119,0.281677119,0.281677119,0.200397234,0.200397233,0.200397233,0.200397234,0.200397233,0.200397233,0.200397234,0.200397234,0.200397234,0.281677118,0.281390222,0.281677119,0.200397233,0.200397234,0.200397234,0.281677119,0.281677119,0.281677119,0.281677119,0.281677119,0.281677118,0.281677119,0.281677119,0.281677119,0.281677118,0.281677119,0.281677119,0.281677119,0.200397234,0.281677119,0.200397233,0.200397233,0.200397234,0.200397233,0.200397234,0.200397232,0.200397234,0.200397233,0.200397234,0.200397234,0.200397233,0.200397234
